file_name,clean,noise,snr
0127.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_127.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,11.360295318449861
0128.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_128.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,12.214611665126867
0129.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_129.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,-4.8609573893761855
0130.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_130.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,5.2149460515513155
0131.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_131.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,3.34822006297558
0132.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_132.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,-0.5578437905853946
0133.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_133.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,-2.602692653326344
0134.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_134.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,1.7523034280725591
0135.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_135.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,13.858194078250385
0136.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_136.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,1.4640586404151046
0137.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_137.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,5.375812434867322
0138.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_138.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,9.060379177903556
0139.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_139.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,2.2725920475858796
0140.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_140.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,14.435641654419214
0141.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_141.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,14.248945898842223
0142.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_142.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,0.035645916507283104
0143.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_143.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,4.94497011784771
0144.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_144.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,1.0175661963353928
0145.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_145.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,0.6968098875493522
0146.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_146.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,-4.262261052909344
0147.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_147.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,7.191286679597937
0148.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_148.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,5.05358046457723
0149.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_149.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,-3.970424975000213
0150.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_150.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,0.5729292847322291
0151.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_151.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,13.165317719333075
0152.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_152.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,-0.20876218666055202
0153.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_153.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,-2.102102558175538
0154.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_154.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,4.789055205551261
0155.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_155.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,14.713009082212015
0156.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_156.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,-0.15889456976999128
0157.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_157.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,8.442710948117572
0158.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_158.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,10.23239230657435
0159.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_159.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,-0.24724912015200662
0160.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_160.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,9.564326972237192
0161.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_161.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,2.355662654385064
0162.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_162.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,7.646116611871589
0163.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_163.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,7.6705942152178945
0164.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_164.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,5.71549368149517
0165.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_165.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,-3.194204598911834
0166.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_166.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,11.70604991178476
0167.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_167.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,1.4156012994347167
0168.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_168.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,-1.2696297920029154
0169.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_169.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,-4.184497168904722
0170.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_170.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,6.817858863764837
0171.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_171.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,8.55128723684565
0172.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_172.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,-4.668243421442877
0173.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_173.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,5.24186116598562
0174.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_174.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,-0.4700844960412409
0175.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_175.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,7.903455808188998
0176.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_176.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,-1.5126714199001712
0177.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_177.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,8.81875476204932
0178.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_178.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,2.734706926010748
0179.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_179.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,13.73459977473469
0180.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_180.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,-2.249581117080135
0181.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_181.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,1.8213270210051702
0182.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_182.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,-2.7305295751882186
0183.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_183.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,13.493872365571256
0184.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_184.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,12.546787067619618
0185.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_185.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,0.15883255430311216
0186.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_186.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,8.19968092068358
0187.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_187.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,11.344444004024318
0188.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_188.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,6.104016231989247
0189.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_189.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,5.593011567120129
0190.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_190.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,-0.16295418199096634
0191.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_191.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,-3.1379446438820158
0192.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_192.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,12.944315159066534
0193.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_193.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,13.008361143266608
0194.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_194.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,7.662029145465359
0195.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_195.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,1.780595820974014
0196.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_196.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,1.9841914922532178
0197.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_197.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,9.519113577404788
0198.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_198.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,12.942205199051543
0199.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_199.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,12.741728485302346
0200.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_200.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,10.597510917152476
0201.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_201.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,7.840632923085755
0202.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_202.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,-3.3172007000990233
0203.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_203.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,-1.7674257181077246
0204.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_204.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,12.971083770541586
0205.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_205.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,7.128581193191799
0206.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_206.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,-4.8160589676674075
0207.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_207.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,-2.970569142679358
0208.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_208.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,8.270035382161115
0209.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_209.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,-4.898768323075626
0210.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_210.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,-1.783838971650027
0211.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_211.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,5.974675787331723
0212.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_212.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,8.837903953853864
0213.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_213.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,8.039225190052012
0214.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_214.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,-0.5146138107888039
0215.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_215.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,9.243584426950717
0216.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_216.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,-0.2550182500639986
0217.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_217.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,1.5079939631853545
0218.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_218.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,9.929828102360483
0219.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_219.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,7.992657980944294
0220.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_220.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,11.984468209883559
0221.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_221.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,8.152257846006867
0222.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_222.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,6.3661720667094315
0223.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_223.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,-3.1265046434381505
0224.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_224.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,2.354316061188671
0225.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_225.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,0.30404735363450897
0226.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_226.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,-0.12020713241832848
0227.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_227.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,14.460211095048912
0228.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_228.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,2.861954493335208
0229.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_229.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,12.840931103542268
0230.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_230.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,7.622772519945258
0231.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_231.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,10.896226070832968
0232.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_232.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,5.052741862103842
0233.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_233.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,6.538077692527182
0234.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_234.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,4.850353876377278
0235.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_235.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,-1.09514024403911
0236.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_236.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,9.449042305230106
0237.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_237.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,0.6154472488171159
0238.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_238.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,-4.513680671370923
0239.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_239.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,7.909445918143357
0240.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_240.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,-1.4577864118590211
0241.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_241.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,13.809171687058285
0242.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_242.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,14.078571540051747
0243.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_243.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,13.29728780440897
0244.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_244.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,2.4031740051088875
0245.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_245.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,-4.690867669422651
0246.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_246.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,13.566371251754507
0247.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_247.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,3.5636829663462866
0248.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_248.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,14.333096380873393
0249.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_249.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,14.272399541785056
0250.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_250.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,12.060189109347203
0251.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_251.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,0.8889778413917142
0252.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy1/boy1_papercup_clean_252.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,2.701954572038505
